id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,has_review,estimated_revenue,minimum_nights_category,price_category,availability_category,month,season
742497,3837874,Samphanthawong,13.73989,100.50179,Private room,1732,5,1,2013-08-18,0.01,1,365,0,1,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),8.0,Low Season
1323380,2975807,Vadhana,13.74618,100.55168,Private room,9600,28,1,2017-06-19,0.01,2,365,0,1,0,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),6.0,Low Season
1338281,2129668,Sathon,13.71506,100.51319,Entire home/apt,1100,100,117,2019-05-30,1.02,41,365,0,1,0,Panjang (>30 hari),Sedang,Tinggi (>300 hari),5.0,Low Season
1338489,2129668,Sathon,13.7133,100.51337,Entire home/apt,1100,1,146,2020-03-02,1.27,41,167,0,1,217800,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),3.0,Mid Season
2112940,10772928,Suanluang,13.72383,100.61609,Entire home/apt,1306,28,2,2015-01-15,0.02,4,347,0,1,23508,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),1.0,High Season
2118606,10802851,Phaya Thai,13.78064,100.54393,Entire home/apt,1385,3,7,2017-07-26,0.07,1,348,0,1,23545,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),7.0,Low Season
2124717,5469970,Suanluang,13.7234,100.61828,Entire home/apt,1212,10,10,2017-08-10,0.1,10,365,0,1,0,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),8.0,Low Season
742693,3888806,Khlong Toei,13.72062,100.58019,Entire home/apt,1732,2,0,,0.0,1,347,0,0,31176,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
2130543,8954433,Bang Kho laen,13.7016,100.50262,Entire home/apt,4800,2,18,2016-12-24,0.2,2,357,0,1,38400,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
2133513,10772928,Suanluang,13.72158,100.61654,Entire home/apt,999,10,11,2022-10-31,0.12,4,358,2,1,6993,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),10.0,Low Season
768019,2975807,Vadhana,13.73668,100.56693,Entire home/apt,4156,28,4,2015-08-11,0.03,2,271,0,1,390664,Sedang (8-30 hari),Tinggi,Sedang (100-300 hari),8.0,Low Season
801844,121622,Bang Kapi,13.75878,100.64988,Entire home/apt,519,4,1,2016-11-09,0.01,1,181,0,1,95496,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),11.0,High Season
808870,4255924,Khlong Toei,13.73684,100.55488,Private room,1500,7,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
2135883,10899693,Bang Rak,13.72543,100.53838,Entire home/apt,5195,3,95,2022-12-13,0.92,1,236,14,1,670155,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
1341114,7273604,Bang Na,13.67826,100.60592,Entire home/apt,1750,28,0,,0.0,2,365,0,0,0,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
811670,4268095,Din Daeng,13.78499,100.56958,Entire home/apt,2000,2,26,2022-12-11,0.22,1,336,2,1,58000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
1341890,7278395,Huai Khwang,13.74538,100.59943,Entire home/apt,888,7,53,2022-12-06,0.46,8,127,7,1,211344,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),12.0,High Season
818612,822284,Bang Sue,13.83148,100.52151,Entire home/apt,1000,3,7,2017-05-12,0.06,7,146,0,1,219000,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),5.0,Low Season
822214,822284,Bang Sue,13.83148,100.52307,Entire home/apt,1200,3,21,2022-12-22,0.18,7,124,1,1,289200,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
2162578,1140715,Bang Rak,13.72425,100.53087,Entire home/apt,2147,5,101,2022-12-14,0.95,2,221,10,1,309168,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
851956,4100838,Khlong Toei,13.70486,100.60152,Entire home/apt,850,21,33,2022-10-23,0.28,3,294,1,1,60350,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),10.0,Low Season
1344388,2653642,Din Daeng,13.77126,100.57088,Private room,1200,2,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
1350390,2129668,Sathon,13.71628,100.51238,Entire home/apt,950,1,109,2022-11-21,0.95,41,358,5,1,6650,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
852063,4396467,Sathon,13.71972,100.54924,Entire home/apt,1693,30,25,2022-12-03,0.21,2,176,4,1,319977,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),12.0,High Season
1353517,7327298,Khlong Toei,13.72393,100.57647,Entire home/apt,3300,5,26,2022-12-18,0.3,3,13,9,1,1161600,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
1394285,7489121,Suanluang,13.73789,100.64271,Private room,850,1,8,2022-06-30,0.11,10,365,1,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),6.0,Low Season
1395513,7489121,Suanluang,13.73613,100.64319,Private room,1050,1,0,,0.0,10,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
1400351,7489121,Bueng Kum,13.78327,100.67124,Private room,700,1,3,2019-09-19,0.07,10,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),9.0,Low Season
1404697,7489121,Bang Phlat,13.80698,100.5121,Private room,1050,1,0,,0.0,10,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
1405480,7489121,Bang Phlat,13.80657,100.51192,Private room,1050,1,0,,0.0,10,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
1406065,7489121,Bang Phlat,13.80685,100.5125,Private room,1050,1,0,,0.0,10,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
2166902,11057279,Sathon,13.71663,100.52864,Entire home/apt,868,4,97,2022-09-09,0.89,1,330,11,1,30380,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),9.0,Low Season
2175246,11095276,Wang Thong Lang,13.77933,100.61957,Private room,4873,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
852308,4414621,Bang Rak,13.7318,100.52351,Private room,980,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
2199975,11221480,Chatu Chak,13.82824,100.56594,Entire home/apt,1054,28,20,2020-01-07,0.27,6,180,0,1,194990,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),1.0,High Season
2206432,1425515,Huai Khwang,13.74742,100.56678,Entire home/apt,1020,29,12,2022-08-31,0.12,2,318,3,1,47940,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),8.0,Low Season
2234748,5469970,Suanluang,13.72347,100.61812,Entire home/apt,1004,10,6,2017-07-25,0.08,10,365,0,1,0,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),7.0,Low Season
1412787,7616231,Khlong San,13.72174,100.50769,Entire home/apt,1635,3,88,2022-11-22,0.8,1,56,8,1,505215,Pendek (1-7 hari),Sedang,Rendah (<100 hari),11.0,High Season
858311,4491588,Khlong San,13.72135,100.508,Entire home/apt,7929,2,256,2022-12-15,2.13,1,267,43,1,777042,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
858338,1927968,Sathon,13.72065,100.54713,Entire home/apt,850,1,278,2022-12-12,2.31,37,293,10,1,61200,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),12.0,High Season
861105,822284,Bang Sue,13.83235,100.5228,Entire home/apt,1500,3,37,2019-12-18,0.31,7,107,0,1,387000,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),12.0,High Season
863341,4474838,Yan na wa,13.67907,100.52887,Entire home/apt,935,28,26,2019-05-18,0.26,5,331,0,1,31790,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),5.0,Low Season
2262721,11554321,Din Daeng,13.78588,100.56957,Entire home/apt,1504,2,167,2022-12-04,1.54,1,360,5,1,7520,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
863669,4474838,Khlong San,13.72162,100.5075,Entire home/apt,2251,7,91,2022-11-20,0.77,5,314,2,1,114801,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
866152,822284,Bang Sue,13.82955,100.52119,Entire home/apt,1000,3,0,,0.0,7,146,0,0,219000,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),,Unknown
866329,4549405,Bang Rak,13.72479,100.53039,Private room,728,21,11,2022-11-20,0.1,2,316,4,1,35672,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),11.0,High Season
2266425,9509219,Khlong Toei,13.71166,100.59326,Entire home/apt,1143,360,31,2018-08-14,0.29,8,89,0,1,315468,Panjang (>30 hari),Sedang,Rendah (<100 hari),8.0,Low Season
869715,4583001,Khlong Toei,13.7142,100.59233,Entire home/apt,866,120,0,,0.0,2,365,0,0,0,Panjang (>30 hari),Rendah,Tinggi (>300 hari),,Unknown
2279684,11495081,Ratchathewi,13.74978,100.53301,Entire home/apt,1009,3,113,2022-12-21,1.2,5,57,3,1,310772,Pendek (1-7 hari),Rendah,Rendah (<100 hari),12.0,High Season
881208,4549405,Bang Rak,13.72386,100.52563,Private room,800,180,0,,0.0,2,365,0,0,0,Panjang (>30 hari),Rendah,Tinggi (>300 hari),,Unknown
888304,2592798,Chatu Chak,13.83028,100.57065,Entire home/apt,866,4,9,2021-12-14,0.08,2,0,0,1,316090,Pendek (1-7 hari),Rendah,Rendah (<100 hari),12.0,High Season
889909,4721867,Bang Na,13.65979,100.60643,Private room,700,1,4,2016-09-06,0.04,1,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),9.0,Low Season
2286703,1927968,Sathon,13.72074,100.54712,Entire home/apt,800,1,192,2020-02-28,1.78,37,346,0,1,15200,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),2.0,High Season
2294502,1927968,Sathon,13.72062,100.54707,Entire home/apt,609,1,156,2022-11-20,1.45,37,312,7,1,32277,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
1419797,7644106,Parthum Wan,13.74381,100.54792,Entire home/apt,2250,7,92,2022-12-15,0.81,1,70,8,1,663750,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
904353,4836941,Suanluang,13.73693,100.61644,Private room,1004,2,0,,0.0,4,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
906203,4850305,Bang Na,13.65441,100.64548,Private room,797,1,0,,0.0,1,362,0,0,2391,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
1420577,7647775,Khlong San,13.71847,100.50914,Entire home/apt,3067,45,2,2018-11-30,0.02,5,0,0,1,1119455,Panjang (>30 hari),Tinggi,Rendah (<100 hari),11.0,High Season
1421233,7647775,Khlong San,13.71672,100.5092,Entire home/apt,1286,5,75,2020-02-27,0.7,5,0,0,1,469390,Pendek (1-7 hari),Sedang,Rendah (<100 hari),2.0,High Season
1444053,7753623,Chatu Chak,13.79616,100.56478,Private room,1636,2,0,,0.0,1,179,0,0,304296,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),,Unknown
2297767,10656945,Huai Khwang,13.79216,100.57502,Entire home/apt,540,28,25,2022-12-02,0.32,1,10,3,1,191700,Sedang (8-30 hari),Rendah,Rendah (<100 hari),12.0,High Season
2300491,8444643,Phra Khanong,13.69784,100.60635,Entire home/apt,999,5,103,2022-12-11,0.96,53,336,13,1,28971,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
907553,4861469,Ratchathewi,13.75409,100.53552,Entire home/apt,3587,7,0,,0.0,1,270,0,0,340765,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),,Unknown
2321290,589801,Khlong Toei,13.73606,100.55934,Entire home/apt,1845,3,129,2021-06-29,1.22,1,336,0,1,53505,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),6.0,Low Season
2332282,1780407,Phra Khanong,13.70396,100.60281,Entire home/apt,1264,180,27,2022-07-14,0.25,6,16,1,1,441136,Panjang (>30 hari),Sedang,Rendah (<100 hari),7.0,Low Season
909514,4877320,Vadhana,13.73958,100.5865,Entire home/apt,4720,2,252,2020-02-23,2.11,2,347,0,1,84960,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),2.0,High Season
1452584,578672,Vadhana,13.73862,100.585,Private room,1049,3,1,2014-01-01,0.01,1,365,0,1,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),1.0,High Season
915293,4913308,Parthum Wan,13.74551,100.54235,Entire home/apt,3500,5,1,2022-10-08,0.37,1,0,1,1,1277500,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),10.0,Low Season
1453230,7795450,Vadhana,13.7214,100.58484,Private room,1758,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
2343774,11969948,Saphan Sung,13.76276,100.69127,Entire home/apt,1000,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
920116,4836941,Suanluang,13.73786,100.64065,Entire home/apt,1351,30,11,2017-12-30,0.14,4,89,0,1,372876,Sedang (8-30 hari),Sedang,Rendah (<100 hari),12.0,High Season
923795,4968824,Khlong Toei,13.72468,100.56838,Private room,3000,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
2360167,12052974,Bang Rak,13.72004,100.5186,Entire home/apt,5500,2,25,2022-12-01,0.25,1,338,7,1,148500,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
2368241,7647775,Ratchathewi,13.75156,100.52988,Entire home/apt,1336,5,77,2019-10-28,0.71,5,0,0,1,487640,Pendek (1-7 hari),Sedang,Rendah (<100 hari),10.0,Low Season
2368635,8663142,Bang Rak,13.7319,100.52255,Private room,1800,30,6,2018-07-16,0.06,45,320,0,1,81000,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),7.0,Low Season
2368771,8663142,Bang Rak,13.732,100.52294,Private room,2100,30,3,2022-02-07,0.03,45,357,1,1,16800,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),2.0,High Season
2375378,8663142,Bang Rak,13.7332,100.52094,Private room,3900,30,1,2022-08-27,0.24,45,330,1,1,136500,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),8.0,Low Season
1457235,5793490,Bang Kho laen,13.69945,100.52725,Entire home/apt,950,2,7,2022-12-23,0.07,6,86,1,1,265050,Pendek (1-7 hari),Rendah,Rendah (<100 hari),12.0,High Season
933070,1203066,Min Buri,13.78318,100.74785,Private room,1620,30,0,,0.0,2,365,0,0,0,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
933092,1203066,Min Buri,13.78115,100.7482,Private room,1620,1,0,,0.0,2,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
936765,4785506,Phra Khanong,13.68469,100.60719,Entire home/apt,1290,30,2,2013-04-17,0.02,1,87,0,1,358620,Sedang (8-30 hari),Sedang,Rendah (<100 hari),4.0,Mid Season
1463101,7840606,Phaya Thai,13.78519,100.5496,Entire home/apt,2000,1,8,2022-12-03,0.1,1,360,1,1,10000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
1485092,5469970,Suanluang,13.72219,100.6145,Entire home/apt,1004,10,2,2016-11-13,0.02,10,365,0,1,0,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),11.0,High Season
1485265,5469970,Suanluang,13.71916,100.63024,Entire home/apt,1004,10,9,2017-03-30,0.09,10,365,0,1,0,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),3.0,Mid Season
941803,610315,Bang Kapi,13.7703,100.63148,Private room,1905,1,0,,0.0,3,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
2516583,12883621,Yan na wa,13.71165,100.54957,Entire home/apt,1500,60,1,2017-07-21,0.02,1,363,0,1,3000,Panjang (>30 hari),Sedang,Tinggi (>300 hari),7.0,Low Season
2390092,12208490,Huai Khwang,13.77302,100.57755,Private room,1212,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),,Unknown
2394858,1927968,Sathon,13.72062,100.54707,Entire home/apt,600,1,146,2022-11-19,1.36,37,358,3,1,4200,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
2516683,8663142,Bang Rak,13.73155,100.52129,Private room,3700,30,6,2019-06-30,0.07,45,330,0,1,129500,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),6.0,Low Season
2517068,8663142,Bang Rak,13.7334,100.52328,Private room,900,30,4,2016-04-30,0.04,45,301,0,1,57600,Sedang (8-30 hari),Rendah,Tinggi (>300 hari),4.0,Mid Season
2526869,8663142,Bang Rak,13.73391,100.52297,Private room,1500,30,6,2022-04-22,0.06,45,302,1,1,94500,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),4.0,Mid Season
2526921,8663142,Bang Rak,13.73205,100.5234,Private room,1500,30,4,2020-01-21,0.05,45,321,0,1,66000,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),1.0,High Season
2533574,12628994,Phaya Thai,13.78756,100.55304,Entire home/apt,3000,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
1495539,3994482,Huai Khwang,13.79654,100.57543,Entire home/apt,2500,2,0,,0.0,1,359,0,0,15000,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
2541148,13012967,Phra Khanong,13.70488,100.60475,Entire home/apt,900,7,10,2019-01-24,0.11,1,271,0,1,84600,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),1.0,High Season
2542746,13020066,Khlong Toei,13.72635,100.57211,Entire home/apt,2123,3,210,2022-12-14,1.98,3,294,18,1,150733,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
1507375,8008449,Vadhana,13.70714,100.60281,Entire home/apt,2236,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
2401250,12271824,Phra Khanong,13.69011,100.60844,Entire home/apt,2275,7,12,2016-12-10,0.11,1,98,0,1,607425,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),12.0,High Season
2401426,1927968,Sathon,13.72065,100.54713,Entire home/apt,736,1,120,2022-12-06,1.12,37,321,1,1,32384,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),12.0,High Season
2547082,8663142,Bang Rak,13.73386,100.52322,Private room,2100,30,0,,0.0,45,217,0,0,310800,Sedang (8-30 hari),Tinggi,Sedang (100-300 hari),,Unknown
2548283,8663142,Bang Rak,13.73227,100.52112,Private room,2743,30,3,2018-02-18,0.03,45,341,0,1,65832,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),2.0,High Season
2548310,8663142,Bang Rak,13.7319,100.52202,Private room,1900,30,10,2022-11-20,0.1,45,323,1,1,79800,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),11.0,High Season
2554437,4836941,Suanluang,13.7141,100.64207,Entire home/apt,1004,3,0,,0.0,4,90,0,0,276100,Pendek (1-7 hari),Rendah,Rendah (<100 hari),,Unknown
2561402,11772331,Khlong Toei,13.73833,100.55635,Private room,1347,2,40,2022-07-15,0.38,5,330,1,1,47145,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),7.0,Low Season
2578949,12886109,Chatu Chak,13.81674,100.56603,Private room,1200,30,0,,0.0,1,363,0,0,2400,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),,Unknown
2407073,12304405,Din Daeng,13.78653,100.56912,Private room,2000,1,23,2018-02-22,0.22,8,90,0,1,550000,Pendek (1-7 hari),Tinggi,Rendah (<100 hari),2.0,High Season
2407610,11772331,Khlong Toei,13.73892,100.55673,Entire home/apt,1850,2,6,2020-01-05,0.06,5,330,0,1,64750,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),1.0,High Season
1515778,8093424,Vadhana,13.70992,100.59918,Shared room,712,2,1,2018-08-01,0.02,1,355,0,1,7120,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),8.0,Low Season
1522068,8123510,Chatu Chak,13.84279,100.56287,Entire home/apt,2236,2,215,2022-12-20,1.96,13,325,29,1,89440,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),12.0,High Season
1526123,1774390,Vadhana,13.73767,100.58381,Entire home/apt,1712,2,41,2022-12-01,0.37,1,333,1,1,54784,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),12.0,High Season
2579342,8663142,Bang Rak,13.73217,100.52297,Private room,2743,30,1,2014-03-24,0.01,45,341,0,1,65832,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),3.0,Mid Season
2586938,8663142,Bang Rak,13.73352,100.52143,Private room,2686,30,2,2017-03-06,0.02,45,341,0,1,64464,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),3.0,Mid Season
2409441,12314253,Bang Na,13.65487,100.64337,Private room,1732,15,1,2014-07-09,0.01,1,365,0,1,0,Sedang (8-30 hari),Sedang,Tinggi (>300 hari),7.0,Low Season
2413865,12304405,Din Daeng,13.7863,100.57026,Private room,943,1,5,2022-11-26,0.05,8,357,2,1,7544,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),11.0,High Season
2587195,8663142,Bang Rak,13.73418,100.5226,Private room,1957,30,3,2022-06-07,0.03,45,341,1,1,46968,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),6.0,Low Season
2590896,13263993,Bang Sue,13.83165,100.52765,Private room,418,2,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),,Unknown
2426432,11961423,Khlong San,13.72075,100.50354,Entire home/apt,2226,365,39,2017-04-04,0.37,3,1,0,1,810264,Panjang (>30 hari),Tinggi,Rendah (<100 hari),4.0,Mid Season
2432614,5469970,Suanluang,13.72376,100.61804,Entire home/apt,1974,10,6,2019-02-04,0.06,10,365,0,1,0,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),2.0,High Season
1526625,6330956,Bang Rak,13.73232,100.52657,Entire home/apt,2701,1,239,2021-02-26,2.12,8,346,0,1,51319,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),2.0,High Season
2604242,9550104,Bang Na,13.66352,100.64885,Entire home/apt,950,3,23,2022-12-14,0.24,13,260,4,1,99750,Pendek (1-7 hari),Rendah,Sedang (100-300 hari),12.0,High Season
2604483,9550104,Bang Na,13.66375,100.64965,Entire home/apt,950,30,41,2022-05-23,0.39,13,245,2,1,114000,Sedang (8-30 hari),Rendah,Sedang (100-300 hari),5.0,Low Season
2433970,12441237,Vadhana,13.70811,100.60112,Shared room,400,1,4,2018-09-07,0.04,1,365,0,1,0,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),9.0,Low Season
2609081,10373341,Khan Na Yao,13.81891,100.66408,Entire home/apt,1300,360,37,2022-04-25,0.37,2,83,1,1,366600,Panjang (>30 hari),Sedang,Rendah (<100 hari),4.0,Mid Season
2434974,12445454,Huai Khwang,13.75806,100.56938,Entire home/apt,4161,3,195,2022-12-22,1.82,1,145,4,1,915420,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
2437576,9509219,Khlong San,13.72219,100.50517,Entire home/apt,2009,180,35,2017-08-11,0.33,8,179,0,1,373674,Panjang (>30 hari),Tinggi,Sedang (100-300 hari),8.0,Low Season
2637770,10376122,Yan na wa,13.67892,100.5265,Entire home/apt,1800,3,0,,0.0,1,90,0,0,495000,Pendek (1-7 hari),Sedang,Rendah (<100 hari),,Unknown
2446205,11449258,Parthum Wan,13.73982,100.5406,Entire home/apt,1004,23,2,2018-05-14,0.02,1,76,0,1,290156,Sedang (8-30 hari),Rendah,Rendah (<100 hari),5.0,Low Season
2646840,9864891,Chatu Chak,13.80556,100.56883,Entire home/apt,590,6,24,2022-08-22,0.36,1,325,3,1,23600,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),8.0,Low Season
2454945,8663142,Bang Rak,13.73167,100.52116,Private room,2650,30,4,2014-04-07,0.04,45,341,0,1,63600,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),4.0,Mid Season
2455101,8663142,Bang Rak,13.7344,100.52201,Private room,1900,30,18,2022-08-03,0.17,45,337,3,1,53200,Sedang (8-30 hari),Tinggi,Tinggi (>300 hari),8.0,Low Season
1560067,7667490,Sathon,13.72053,100.53854,Entire home/apt,1177,180,87,2016-08-20,0.77,1,365,0,1,0,Panjang (>30 hari),Sedang,Tinggi (>300 hari),8.0,Low Season
1571204,8214044,Sathon,13.72052,100.54682,Entire home/apt,1400,1,300,2022-10-24,2.69,8,327,4,1,53200,Pendek (1-7 hari),Sedang,Tinggi (>300 hari),10.0,Low Season
1585084,8444643,Vadhana,13.73616,100.57224,Entire home/apt,9999,2,46,2019-02-26,0.43,53,356,0,1,89991,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),2.0,High Season
2656886,13598910,Phra Khanong,13.70309,100.60269,Entire home/apt,1500,3,21,2022-09-15,0.25,7,207,5,1,237000,Pendek (1-7 hari),Sedang,Sedang (100-300 hari),9.0,Low Season
1589614,6364900,Pra Wet,13.72352,100.6536,Entire home/apt,10000,1,0,,0.0,1,365,0,0,0,Pendek (1-7 hari),Tinggi,Tinggi (>300 hari),,Unknown
2455998,8663142,Bang Rak,13.73337,100.52274,Private room,1500,30,10,2022-06-18,0.09,45,189,1,1,264000,Sedang (8-30 hari),Sedang,Sedang (100-300 hari),6.0,Low Season
2461997,12304405,Din Daeng,13.78542,100.56921,Shared room,456,1,4,2017-04-16,0.04,8,353,0,1,5472,Pendek (1-7 hari),Rendah,Tinggi (>300 hari),4.0,Mid Season
2657480,13598910,Phra Khanong,13.70482,100.60336,Entire home/apt,1900,3,16,2022-12-26,0.24,7,230,3,1,256500,Pendek (1-7 hari),Tinggi,Sedang (100-300 hari),12.0,High Season
